recipe_id,line_no,raw_line,regex_qty,regex_unit,regex_name,ip_name,ip_qty,ip_unit,ip_state,ip_comment,ip_purpose,patch_dry_fresh,ip_patched_name,modifier_text,flag_name,flag_qty,flag_unit,flag_state,review_flags
17,10,Coconut Oil - for cooking,,,Coconut Oil,Coconut Oil,,,,,for cooking,,Coconut Oil,for cooking,False,False,False,True,state
17,11,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
17,12,1/2 cup Whole Wheat Flour,1/2,cup,Whole Wheat Flour,Whole Wheat Flour,1/2,cup,,,,,Whole Wheat Flour,,False,False,False,False,
17,13,1/2 cup All Purpose Flour (Maida),1/2,cup,All Purpose Flour (Maida),All Purpose Flour (Maida),1/2,cup,,,,,All Purpose Flour (Maida),,False,False,False,False,
17,14,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
18,1,2 Nendra Pazham Banana (Ripe),2,,Nendra Pazham Banana (Ripe),Nendra Pazham Banana (Ripe),2,,,,,,Nendra Pazham Banana (Ripe),,False,False,False,False,
18,2,1 cup All Purpose Flour (Maida),1,cup,All Purpose Flour (Maida),All Purpose Flour (Maida),1,cup,,,,,All Purpose Flour (Maida),,False,False,False,False,
18,3,1/4 cup Rice flour,1/4,cup,Rice flour,Rice flour,1/4,cup,,,,,Rice flour,,False,False,False,False,
18,4,1/8 teaspoon Baking soda,1/8,teaspoon,Baking soda,Baking soda,1/8,teaspoon,,,,,Baking soda,,False,False,False,False,
18,5,1/8 teaspoon Salt,1/8,teaspoon,Salt,Salt,1/8,teaspoon,,,,,Salt,,False,False,False,False,
18,6,1/8 teaspoon Turmeric powder (Haldi),1/8,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/8,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
18,7,2 Cardamom Powder (Elaichi) - powdered,2,,Cardamom Powder (Elaichi),Cardamom Powder (Elaichi),2,,powdered,,,,Cardamom Powder (Elaichi),powdered,False,False,False,False,
18,8,3 tablespoons Sugar,3,tablespoons,Sugar,Sugar,3,tablespoon,,,,,Sugar,,False,False,False,False,
18,9,Sunflower Oil - for deep frying,,,Sunflower Oil,Sunflower Oil,,,,,for deep frying,,Sunflower Oil,for deep frying,False,False,False,True,state
19,1,1/2 kg Fish - (I have used sardine cleaned and cut),1/2,kg,Fish,Fish,1/2,kilogram,,(I have used sardine cleaned and cut),,,Fish,(I have used sardine cleaned and cut),False,False,False,True,state
19,2,Tamarind Water - extract from a big lemon sized tamarind,,,Tamarind Water,Tamarind Water,,,,extract from a big lemon sized tamarind,,,Tamarind Water,extract from a big lemon sized tamarind,False,False,False,True,state
19,3,2 Shallots - finely chopped,2,,Shallots,Shallots,2,,finely chopped,,,,Shallots,finely chopped,False,False,False,False,
19,4,2 tablespoons Coconut Oil,2,tablespoons,Coconut Oil,Coconut Oil,2,tablespoon,,,,,Coconut Oil,,False,False,False,False,
19,5,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
19,6,2 sprig Curry leaves,2,sprig,Curry leaves,Curry leaves,2,sprigs,,,,,Curry leaves,,False,False,False,False,
19,7,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
19,8,10 cloves Garlic - split length-wise,10,cloves,Garlic,Garlic,10,cloves,split lengths-wise,,,,Garlic,split length-wise,False,False,False,False,
19,9,1 tablespoon Ginger Garlic Paste,1,tablespoon,Ginger Garlic Paste,Ginger Garlic Paste,1,tablespoon,,,,,Ginger Garlic Paste,,False,False,False,False,
19,10,2 tablespoons Kashmiri Red Chilli Powder,2,tablespoons,Kashmiri Red Chilli Powder,Kashmiri Red Chilli Powder,2,tablespoon,,,,,Kashmiri Red Chilli Powder,,False,False,False,False,
19,11,1 tablespoon Coriander Powder (Dhania),1,tablespoon,Coriander Powder (Dhania),Coriander Powder (Dhania),1,tablespoon,,,,,Coriander Powder (Dhania),,False,False,False,False,
19,12,1/2 teaspoon Methi Powder (Fenugreek Powder),1/2,teaspoon,Methi Powder (Fenugreek Powder),Methi Powder,1/2,teaspoon,,(Fenugreek Powder),,,Methi Powder (Fenugreek Powder),,False,False,False,False,
20,1,1 cup Jackfruit Ripe (Kathal) - chopped finely,1,cup,Jackfruit Ripe (Kathal),Jackfruit Ripe (Kathal),1,cup,chopped finely,,,,Jackfruit Ripe (Kathal),chopped finely,False,False,False,False,
20,2,1/2 cup Rice flour,1/2,cup,Rice flour,Rice flour,1/2,cup,,,,,Rice flour,,False,False,False,False,
20,3,1 tablespoon Sunflower Oil,1,tablespoon,Sunflower Oil,Sunflower Oil,1,tablespoon,,,,,Sunflower Oil,,False,False,False,False,
20,4,1 teaspoon Salt,1,teaspoon,Salt,Salt,1,teaspoon,,,,,Salt,,False,False,False,False,
20,5,Lukewarm Water - to knead,,,Lukewarm Water,Water,,,Lukewarm,,to knead,,Lukewarm Water,to knead,False,False,False,False,
20,6,1 cup Fresh coconut - grated,1,cup,Fresh coconut,Fresh coconut,1,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
20,7,1 Cardamom (Elaichi) Pods/Seeds,1,,Cardamom (Elaichi) Pods/Seeds,Cardamom (Elaichi) Seeds,1,Pod,,,,,Cardamom (Elaichi) Pods/Seeds,,False,False,True,False,unit
21,1,1 cup Green Moong Dal (Whole) - soaked for 2 hours,1,cup,Green Moong Dal (Whole),Green Moong Dal (Whole),1,cup,soaked for 2 hours,,,,Green Moong Dal (Whole),soaked for 2 hours,False,False,False,False,
21,2,1/2 cup Jaggery,1/2,cup,Jaggery,Jaggery,1/2,cup,,,,,Jaggery,,False,False,False,False,
21,3,1 Cardamom Powder (Elaichi),1,,Cardamom Powder (Elaichi),Cardamom Powder (Elaichi),1,,,,,,Cardamom Powder (Elaichi),,False,False,False,False,
21,4,1/2 cup Fresh coconut,1/2,cup,Fresh coconut,Fresh coconut,1/2,cup,,,,Fresh,Fresh coconut,,False,False,False,False,
21,5,1/4 cup Gram flour (besan),1/4,cup,Gram flour (besan),Grams flour (besan),1/4,cup,,,,,Grams flour (besan),,True,False,False,False,name
21,6,1/2 cup Rice flour,1/2,cup,Rice flour,Rice flour,1/2,cup,,,,,Rice flour,,False,False,False,False,
21,7,1 teaspoon Turmeric powder (Haldi),1,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
21,8,Salt - Pinch,,,Salt,Salt,1,Pinch,,,,,Salt,Pinch,False,True,True,True,qty;unit;state
22,1,1 cup Green Moong Dal (Whole),1,cup,Green Moong Dal (Whole),Green Moong Dal (Whole),1,cup,,,,,Green Moong Dal (Whole),,False,False,False,False,
22,2,1/2 cup Yellow Moong Dal (Split),1/2,cup,Yellow Moong Dal (Split),Yellow Moong Dal (Split),1/2,cup,,,,,Yellow Moong Dal (Split),,False,False,False,False,
22,3,10 Pearl onions (Sambar Onions),10,,Pearl onions (Sambar Onions),Pearl onions (Sambar Onions),10,,,,,,Pearl onions (Sambar Onions),,False,False,False,False,
22,4,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
22,5,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
22,6,2 Dry Red Chilli,2,,Dry Red Chilli,Dry Red Chilli,2,,,,,Dry,Dry Red Chilli,,False,False,False,False,
22,7,1 teaspoon Turmeric powder (Haldi),1,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
22,8,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
22,9,Coconut Oil - for cooking,,,Coconut Oil,Coconut Oil,,,,,for cooking,,Coconut Oil,for cooking,False,False,False,True,state
22,10,1/2 cup Fresh coconut,1/2,cup,Fresh coconut,Fresh coconut,1/2,cup,,,,Fresh,Fresh coconut,,False,False,False,False,
22,11,2 Green Chilli,2,,Green Chilli,Green Chilli,2,,,,,,Green Chilli,,False,False,False,False,
22,12,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
23,1,1 cup Rice,1,cup,Rice,Rice,1,cup,,,,,Rice,,False,False,False,False,
23,2,3/4 cup Jaggery - powdered,3/4,cup,Jaggery,Jaggery,3/4,cup,powdered,,,,Jaggery,powdered,False,False,False,False,
23,3,1 cup Ripe Bananas - mashed,1,cup,Ripe Bananas,Ripe Bananas,1,cup,mashed,,,,Ripe Bananas,mashed,False,False,False,False,
23,4,1/2 cup Fresh coconut - grated,1/2,cup,Fresh coconut,Fresh coconut,1/2,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
23,5,2 teaspoons Cardamom Powder (Elaichi),2,teaspoons,Cardamom Powder (Elaichi),Cardamom Powder (Elaichi),2,teaspoon,,,,,Cardamom Powder (Elaichi),,False,False,False,False,
23,6,1/4 teaspoon Enos fruit salt - optional,1/4,teaspoon,Enos fruit salt,Enos fruit salt,1/4,teaspoon,,optional,,,Enos fruit salt,optional,False,False,False,True,state
23,7,Ghee - for cooking,,,Ghee,Ghee,,,,,for cooking,,Ghee,for cooking,False,False,False,True,state
23,8,Salt - a pinch,,,Salt,Salt,,,,a pinches,,,Salt,a pinch,False,False,False,True,state
24,1,200 grams Bhindi (Lady Finger/Okra) - cut into 1 inch pieces,200,grams,Bhindi (Lady Finger/Okra),Bhindi Okra,200,gram,cut into 1 inch pieces,Lady Finger,,,Bhindi (Lady Finger/Okra),cut into 1 inch pieces,False,False,False,False,
24,2,Tamarind - small lemon sized,,,Tamarind,Tamarind; lemon sized,,,,,,,Tamarind; lemon sized,small lemon sized,True,False,False,True,name;state
24,3,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
24,4,1 tablespoon Coconut Oil,1,tablespoon,Coconut Oil,Coconut Oil,1,tablespoon,,,,,Coconut Oil,,False,False,False,False,
24,5,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
24,6,1/4 teaspoon Asafoetida (hing) - powder,1/4,teaspoon,Asafoetida (hing),Asafoetida (hing) - powder,1/4,teaspoon,,,,,Asafoetida (hing) - powder,powder,True,False,False,True,name;state
24,7,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
24,8,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
24,9,1 teaspoon Methi Seeds (Fenugreek Seeds),1,teaspoon,Methi Seeds (Fenugreek Seeds),Methi Seeds (Fenugreek Seeds),1,teaspoon,,,,,Methi Seeds (Fenugreek Seeds),,False,False,False,False,
24,10,2 tablespoons Rice - raw,2,tablespoons,Rice,Rice,2,tablespoon,raw,,,,Rice,raw,False,False,False,False,
24,11,2-3 Dry Red Chillies,2-3,,Dry Red Chillies,Dry Red Chillies,2,,,,,Dry,Dry Red Chillies,,False,True,False,False,qty
25,1,500 grams Chicken,500,grams,Chicken,Chicken,500,gram,,,,,Chicken,,False,False,False,False,
25,2,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
25,3,1 teaspoon Kashmiri Red Chilli Powder,1,teaspoon,Kashmiri Red Chilli Powder,Kashmiri Red Chilli Powder,1,teaspoon,,,,,Kashmiri Red Chilli Powder,,False,False,False,False,
25,4,1 teaspoon Lemon juice,1,teaspoon,Lemon juice,Lemon juice,1,teaspoon,,,,,Lemon juice,,False,False,False,False,
25,5,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
25,6,3 Onions - thinly sliced,3,,Onions,Onions,3,,thinly sliced,,,,Onions,thinly sliced,False,False,False,False,
25,7,1 tablespoon Ginger - finely chopped,1,tablespoon,Ginger,Ginger,1,tablespoon,finely chopped,,,,Ginger,finely chopped,False,False,False,False,
25,8,1 tablespoon Garlic - finely chopped,1,tablespoon,Garlic,Garlic,1,tablespoon,finely chopped,,,,Garlic,finely chopped,False,False,False,False,
25,9,2-1/2 teaspoons Coriander Powder (Dhania),2-1/2,teaspoons,Coriander Powder (Dhania),Coriander Powder (Dhania),1/2,teaspoon,,,,,Coriander Powder (Dhania),,False,True,False,False,qty
25,10,1-1/2 teaspoons Kashmiri Red Chilli Powder,1-1/2,teaspoons,Kashmiri Red Chilli Powder,Kashmiri Red Chilli Powder,1/2,teaspoon,,,,,Kashmiri Red Chilli Powder,,False,True,False,False,qty
25,11,1 teaspoon Garam masala powder,1,teaspoon,Garam masala powder,Garam masala powder,1,teaspoon,,,,,Garam masala powder,,False,False,False,False,
25,12,1/2 teaspoon Fennel Powder,1/2,teaspoon,Fennel Powder,Fennel Powder,1/2,teaspoon,,,,,Fennel Powder,,False,False,False,False,
25,13,3 Tomatoes - thinly sliced,3,,Tomatoes,Tomatoes,3,,thinly sliced,,,,Tomatoes,thinly sliced,False,False,False,False,
25,14,2 sprig Curry leaves,2,sprig,Curry leaves,Curry leaves,2,sprigs,,,,,Curry leaves,,False,False,False,False,
25,15,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
25,16,2 tablespoons Coconut Oil - as required,2,tablespoons,Coconut Oil,Coconut Oil,2,tablespoon,,as required,,,Coconut Oil,as required,False,False,False,True,state
26,1,250 grams Colocasia root (Arbi) - washed thoroughly and peeled,250,grams,Colocasia root (Arbi),Colocasia root (Arbi),250,gram,washed thoroughly and peeled,,,,Colocasia root (Arbi),washed thoroughly and peeled,False,False,False,False,
26,2,1 Tamarind - malabar,1,,Tamarind,Tamarind - malabar,1,,,,,,Tamarind - malabar,malabar,True,False,False,True,name;state
26,3,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
26,4,1/4 cup Fresh coconut - scrapped,1/4,cup,Fresh coconut,Fresh coconut,1/4,cup,scrapped,,,Fresh,Fresh coconut,scrapped,False,False,False,False,
26,5,1 teaspoon Red Chilli powder,1,teaspoon,Red Chilli powder,Red Chilli powder,1,teaspoon,,,,,Red Chilli powder,,False,False,False,False,
26,6,2 Onions - peeled,2,,Onions,Onions,2,,peeled,,,,Onions,peeled,False,False,False,False,
26,7,1 tablespoon Coconut Oil,1,tablespoon,Coconut Oil,Coconut Oil,1,tablespoon,,,,,Coconut Oil,,False,False,False,False,
26,8,2 Onions - peeled and chopped,2,,Onions,Onions,2,,peeled and chopped,,,,Onions,peeled and chopped,False,False,False,False,
26,9,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
26,10,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
26,11,2 Dry Red Chilli - broken,2,,Dry Red Chilli,Dry Red Chilli,2,,broken,,,Dry,Dry Red Chilli,broken,False,False,False,False,
26,12,7 Curry leaves,7,,Curry leaves,Curry leaves,7,,,,,,Curry leaves,,False,False,False,False,
27,1,3 Karela (Bitter Gourd/ Pavakkai),3,,Karela (Bitter Gourd/ Pavakkai),Karela,3,,,(Bitter Gourd/Pavakkai),,,Karela (Bitter Gourd/ Pavakkai),,False,False,False,False,
27,2,1 Onion - chopped,1,,Onion,Onion,1,,chopped,,,,Onion,chopped,False,False,False,False,
27,3,1 cup Curd (Dahi / Yogurt) - or buttermilk,1,cup,Curd (Dahi / Yogurt),Curd Yogurt; buttermilk,1,cup,,Dahi,,,Curd Yogurt; buttermilk,or buttermilk,True,False,False,True,name;state
27,4,pinch Turmeric powder (Haldi) - to reduce bitter from bitter gourd,,pinch,Turmeric powder (Haldi),Turmeric powder (Haldi),1,pinch,,to reduce bitter from bitter gourd,,,Turmeric powder (Haldi),to reduce bitter from bitter gourd,False,True,False,True,qty;state
27,5,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
27,6,1/4 cup Fresh coconut - grated,1/4,cup,Fresh coconut,Fresh coconut,1/4,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
27,7,1/2 teaspoon Mustard seeds,1/2,teaspoon,Mustard seeds,Mustard seeds,1/2,teaspoon,,,,,Mustard seeds,,False,False,False,False,
27,8,2 Green Chilli,2,,Green Chilli,Green Chilli,2,,,,,,Green Chilli,,False,False,False,False,
27,9,2 teaspoon Coconut Oil,2,teaspoon,Coconut Oil,Coconut Oil,2,teaspoon,,,,,Coconut Oil,,False,False,False,False,
27,10,1 teaspoon Mustard seeds,1,teaspoon,Mustard seeds,Mustard seeds,1,teaspoon,,,,,Mustard seeds,,False,False,False,False,
27,11,1 Dry Red Chilli,1,,Dry Red Chilli,Dry Red Chilli,1,,,,,Dry,Dry Red Chilli,,False,False,False,False,
27,12,Curry leaves - few,,,Curry leaves,Curry leaves,,,,,,,Curry leaves,few,False,False,False,True,state
28,1,1 cup Fresh coconut,1,cup,Fresh coconut,Fresh coconut,1,cup,,,,Fresh,Fresh coconut,,False,False,False,False,
28,2,6 sprig Coriander (Dhania) Leaves,6,sprig,Coriander (Dhania) Leaves,Coriander (Dhania),6,sprigs,,Leaves,,,Coriander (Dhania) Leaves,,False,False,False,False,
28,3,10 Mint Leaves (Pudina),10,,Mint Leaves (Pudina),Mint Leaves (Pudina),10,,,,,,Mint Leaves (Pudina),,False,False,False,False,
28,4,2 Green Chillies,2,,Green Chillies,Green Chillies,2,,,,,,Green Chillies,,False,False,False,False,
28,5,4 cloves Garlic,4,cloves,Garlic,Garlic,4,cloves,,,,,Garlic,,False,False,False,False,
28,6,1 inch Ginger,1,inch,Ginger,Ginger,,,,,,,Ginger,,False,True,True,False,qty;unit
28,7,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
28,8,1 Lemon juice,1,,Lemon juice,Lemon juice,1,,,,,,Lemon juice,,False,False,False,False,
28,9,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
29,1,1/2 Raw papaya,1/2,,Raw papaya,Raw papaya,1/2,,,,,,Raw papaya,,False,False,False,False,
29,2,1 Green Chilli - adjustable,1,,Green Chilli,Green Chilli,1,,,adjustable,,,Green Chilli,adjustable,False,False,False,True,state
29,3,1 cup Fresh coconut - grated,1,cup,Fresh coconut,Fresh coconut,1,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
29,4,3 Pearl onions (Sambar Onions) - thinly sliced,3,,Pearl onions (Sambar Onions),Pearl onions (Sambar Onions),3,,thinly sliced,,,,Pearl onions (Sambar Onions),thinly sliced,False,False,False,False,
29,5,2 sprig Curry leaves,2,sprig,Curry leaves,Curry leaves,2,sprigs,,,,,Curry leaves,,False,False,False,False,
29,6,2 teaspoons Red Chilli powder,2,teaspoons,Red Chilli powder,Red Chilli powder,2,teaspoon,,,,,Red Chilli powder,,False,False,False,False,
29,7,1 teaspoon Turmeric powder (Haldi),1,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
29,8,1/2 teaspoon Cumin seeds (Jeera),1/2,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1/2,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
29,9,1/4 teaspoon Mustard seeds,1/4,teaspoon,Mustard seeds,Mustard seeds,1/4,teaspoon,,,,,Mustard seeds,,False,False,False,False,
29,10,2 Dry Red Chillies,2,,Dry Red Chillies,Dry Red Chillies,2,,,,,Dry,Dry Red Chillies,,False,False,False,False,
29,11,Tamarind - Gooseberry Sized,,,Tamarind,Tamarind; Gooseberry Sized,,,,,,,Tamarind; Gooseberry Sized,Gooseberry Sized,True,False,False,True,name;state
29,12,Sunflower Oil - as required,,,Sunflower Oil,Sunflower Oil,,,,as required,,,Sunflower Oil,as required,False,False,False,True,state
29,13,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
30,1,4 Mango (Ripe),4,,Mango (Ripe),Mango (Ripe),4,,,,,,Mango (Ripe),,False,False,False,False,
30,2,2 Green Chillies - sliced lengthwise,2,,Green Chillies,Green Chillies,2,,sliced lengthwise,,,,Green Chillies,sliced lengthwise,False,False,False,False,
30,3,1 cup Curd (Dahi / Yogurt) - whisked,1,cup,Curd (Dahi / Yogurt),Curd Yogurt,1,cup,whisked,Dahi,,,Curd (Dahi / Yogurt),whisked,False,False,False,False,
30,4,Salt - to taste,,,Salt,Salt,,,,to taste,,,Salt,to taste,False,False,False,True,state
30,5,1 cup Fresh coconut - grated,1,cup,Fresh coconut,Fresh coconut,1,cup,grated,,,Fresh,Fresh coconut,grated,False,False,False,False,
30,6,1 teaspoon Cumin seeds (Jeera),1,teaspoon,Cumin seeds (Jeera),Cumin seeds (Jeera),1,teaspoon,,,,,Cumin seeds (Jeera),,False,False,False,False,
30,7,1/4 teaspoon Turmeric powder (Haldi),1/4,teaspoon,Turmeric powder (Haldi),Turmeric powder (Haldi),1/4,teaspoon,,,,,Turmeric powder (Haldi),,False,False,False,False,
30,8,1 teaspoon Red Chilli powder,1,teaspoon,Red Chilli powder,Red Chilli powder,1,teaspoon,,,,,Red Chilli powder,,False,False,False,False,
30,9,2 teaspoon Coconut Oil,2,teaspoon,Coconut Oil,Coconut Oil,2,teaspoon,,,,,Coconut Oil,,False,False,False,False,
30,10,1/2 teaspoon Mustard seeds,1/2,teaspoon,Mustard seeds,Mustard seeds,1/2,teaspoon,,,,,Mustard seeds,,False,False,False,False,
30,11,1/4 teaspoon Methi Seeds (Fenugreek Seeds),1/4,teaspoon,Methi Seeds (Fenugreek Seeds),Methi Seeds (Fenugreek Seeds),1/4,teaspoon,,,,,Methi Seeds (Fenugreek Seeds),,False,False,False,False,
30,12,2 Dry Red Chilli - cut into halves,2,,Dry Red Chilli,Dry Red Chilli,2,,cut into halves,,,Dry,Dry Red Chilli,cut into halves,False,False,False,False,
30,13,1 sprig Curry leaves,1,sprig,Curry leaves,Curry leaves,1,sprig,,,,,Curry leaves,,False,False,False,False,
31,1,25 okra,25,,okra,okra,25,,,,,,okra,,False,False,False,False,
31,2,5 green chillies - finely chopped,5,,green chillies,green chillies,5,,finely chopped,,,,green chillies,finely chopped,False,False,False,False,
31,3,1/4 cup curd,1/4,cup,curd,curd,1/4,cup,,,,,curd,,False,False,False,False,
31,4,1 sprig curry leaves,1,sprig,curry leaves,curry leaves,1,sprig,,,,,curry leaves,,False,False,False,False,
31,5,1/2 cup coconut - grated,1/2,cup,coconut,coconut,1/2,cup,grated,,,,coconut,grated,False,False,False,False,
31,6,1/2 teaspoon cumin seeds,1/2,teaspoon,cumin seeds,cumin seeds,1/2,teaspoon,,,,,cumin seeds,,False,False,False,False,
31,7,1/2 teaspoon mustard,1/2,teaspoon,mustard,mustard,1/2,teaspoon,,,,,mustard,,False,False,False,False,
